974	LNP's plan to tax super retrospectively must be stopped! #vote1ala protect hard working Aussies. Time to cut gov spending &amp; perks #ausvotes	10004	negative	false
975	Australia covered up UN climate change fears for Tasmania forests and Kakadu https://t.co/8QJnDzYEmu #auspol #CC #ausvotes #LNPliars	10013	negative	false
976	@TurnbullMalcolm Er, "growth and jobs"??? Don't you mean "jobs and growth"? Hang on, now I get it:  how VERY agile! #auspol #Abbotterration	10001	negative	true
977	How the federal government is already privatising Medicare | Jenna Price https://t.co/4t3M1Shnsa #auspol #ausvotes	10005	neutral	false
978	Peter Dutton, My ancestors were barely literate. They did jobs Australians would not- in mine, tile factory, abattoir, etc. #ausvotes	10006	negative	false
979	#NoNuts @RichardDiNatale @Greens how green is killing endangered Koalas &amp; destroying their habitat to make way for a windfarm #ausvotes	10019	negative	false
980	The dominant conservative wing of the LNP will do anything to prevent marriage equality. Vote them out! #ausvotes https://t.co/Eo9iKF8MWt	10006	negative	false
981	The coalition is using xenophobia to distract from Medicare, schools and jobs says @billshortenmp #ausvotes #TenNews https://t.co/fWhwgu23DS	10010	neutral	false
982	#auspol #ausvotes @TurnbullMalcolm PMs $48 billion tax cuts for the wealthy is basically a bribe @margokingston1 https://t.co/X7AoFd8kSQ	10002	negative	false
983	NEWSFLASH - Bills Spendometer is his Government NAB Corporate Credit Card lol... #ausvotes	10003	negative	true
984	ALP running hard with "Save Medicare! Vote Labor!" Handers-out all saying it plus stickers on the ground. #ausvotes	10005	neutral	false
985	Remember the last ALP gov adopted most of LNP abuse of #unemployed and extended this to sole parents PWD and mature age. #auspol #ausvotes	10005	negative	false
986	.@MathiasCormann says Bob Katter's shooting ad, particularly coming in the week of #OrlandoShooting, was "unfortunate" #ausvotes	10016	neutral	false
987	Not sure that there was ever a time when Australians would embrace a tax-avoiding, elitist PM. Bloody peasants, eh,@TurnbullMalcolm? #auspol	10000	negative	true
988	@GregHuntMP LNP are making bogus election promises like 'No GST' and 'No Privatising Medicare'. We know it's lies. #auspol #ausvotes	10003	negative	false
989	Conned us then screwed us. Ex-NBN boss speaks out on Malcolm Turnbull's NBN a "colossal mistake" #auspol  https://t.co/JQLnIXUz5L	10015	negative	false
990	.@TurnbullMalcolm says @BarackObama has told him he's confident the Trans-Pacific Partnership can be ratified by the end of 2016 #ausvotes	10017	neutral	false
991	#IdeasBoom=Cuts to #CSIRO #Universities #renewables Promoting #coalmines #taxrorts for rich #Agile #auspol #LNP https://t.co/iFWqK3sOih	10002	negative	false
992	A Labor Government will ensure every Australian child has the opportunity to develop safe water skills: https://t.co/SkHtdEij12 #ausvotes	10010	neutral	true
993	Morrison releasing Coalition Costings Targeting welfare FFS!! Going for disadvantaged &amp; vulnerable, again #ausvotes https://t.co/CMCbICrC5c	10003	negative	false
994	Turnbull says #SSM plebiscite &amp; indigenous recognition vote won't be on same day. Council to report to him "over the nxt few mths" #auspol	10007	neutral	false
995	.@SkyNewsAust @JulieBishopMP unemployed and taking our jobs. This is the zenith of racism. #ausvotes	10008	negative	false
996	PM @TurnbullMalcolm says it’s ‘shameful’ of Labor to attack the integrity of the AFP. #AFPRaids #AusVotes https://t.co/7rZCz3FN21	10016	neutral	false
997	I am a worker I am with @billshortenmp and @AustralianLabor #ausvotes #auspol https://t.co/gzooAGWDax	10001	positive	false
998	Greens leader Richard Di Natale found to be paying workers $3.95 and barely a lefty in sight mentioning it #ausvotes https://t.co/Ibwi310iF7	10001	negative	false
999	#Election2016:  Catholic schools say don't vote @Greens #turnbull #18908 https://t.co/fcmsJCiBpF #Election2016 #Parakeelia #auspol	10000	neutral	false
1000	yesterdays #LNP wrap Turnbull @ 'PuffingBilly' Joyce announces Indonesia snt 1000s of #refugess bc CattleTrde suspnded #auspol #ausvotes #RN	10008	neutral	false
1001	The LNP slashed funding to the CSIRO who then sacked their expert on sea level rise #CSIROCuts #auspol #Ausvotes https://t.co/IKBVqwMU6V	10013	neutral	false
1002	How can Liberals criticise #illiterate refugees while they gut the Book Industry? - https://t.co/I31yzHIYcv #AusPol #reading	10006	negative	false
1003	"Cool heads continue to be the order of the day here in Australia. This event has a long way to play," @ScottMorrisonMP on #brexit #ausvotes	10017	neutral	false
1004	Bill Shorten attacks Liberal #Parakeelia 'scam'; Malcolm Turnbull, Mathias Cormann dodge questions  -  https://t.co/p3exxjM2jS #auspol	10000	neutral	false
1005	Former Liberal federal treasurer calls for overhaul https://t.co/13RaHfXTK5 Gvt had fundraiser in Melb to get around laws, its time. #auspol	10000	neutral	false
1006	Turnbull and LNP are in total disarray over their SUPER policy - it's their black hole #auspol #ausvotes #CFMEU https://t.co/Y5qjTpLiR1	10004	negative	false
1007	Look how AAP spins #parakeelia https://t.co/YHxP6nLBN7 doesn't point out Liberal Party OWNS #parakeelia #ausvotes	10000	negative	false
1008	Jobson Groethe reveals he came to #Australia as a #refugee. #Dutton #racism #refugees #ausvotes	10006	neutral	false
1009	HEADSPACE CEO QUITS due to Turnbull govt dismantling &amp; funding reductions! https://t.co/v1OwdG9nAG #auspol #ausvotes https://t.co/NA9nf0muwW	10003	negative	false
1010	Big announcement from @AustralianLabor on public hospital funding today https://t.co/1biOKRnlCF #auspol	10005	neutral	false
1011	.@billshortenmp asked if Labor has done costing on tax cut for biz with $2 mill turnover. Says "we will do our costings" #ausvotes @2GBNews	10002	neutral	false
1012	#auspol  #ausvotes  Labor hold sa victoria qld  canberra Wa looking good 2017 Let's get a fed labor in And kick the corrupt  rorting mob out	10000	positive	false
1013	An ALP volunteer just told me Labor had committed to #CloseTheCamps - blatant lying. #ausvotes	10008	neutral	false
1014	#auspol #ausvotes  Shorten will open up the borders.  Terrorists and ppl smugglers barring up on Shortens polling https://t.co/uW12s98Ej6	10016	negative	false
1015	Chris Bowen slaughters Scomo at treasurers debate for all to see Well done Chris you legend #auspol https://t.co/YFhnpRZ66M	10003	positive	false
1016	@johndory49 @TurnbullMalcolm #LNP #ausvotes Without TAX Cut GovtRevenue must be spent on GovtServices/Jobs addingValue to OZ NOT BizProfits.	10002	negative	false
1017	#ausvotes  Ha! LABOR keeps AAA during GFC. Turnbull says we'll lose AAA rating if Labor wins election!  https://t.co/b2khfd5sf0	10003	positive	false
1018	There are tens of thousands of people who rely on Australian Hearing Services. Labor won't sell off AHS #ausvotes #peoplesforum	10006	positive	false
1019	Shorten denies he's at odds with @fitzhunter who wants backpacker tax to be 'killed'. @Bowenchris says Labor will consult on issue #ausvotes	10002	neutral	false
1020	Servitude by police to government, coersed or not is dangerous for basic civil rights of Australian citizens #auspol https://t.co/9G9Ah1G0x3	10006	negative	false
1021	@TurnbullMalcolm Why can't me and my twin brother afford a deposit on a unit in Sydney despite putting $1000 away each week? #auspol #greed	10006	negative	false
1022	Good to see #government listening to #parents to help develop #ndis strategies! https://t.co/uAbzG6xmm8 #auspol #disability #ndia #housing	10006	positive	false
1023	LNP ads: Don't protest vote by voting minor parties. Too late. You fail 2 listen 2 the people, U get #Brexit outcome. #auspol #auspol2016	10003	negative	false
1024	#Lateline If I was a small-med business owner, I'd be very concerned about losing customers due to LNP #AUSterity! #NoProfitToTax #AUSvotes	10003	negative	false
1025	"My tax minimization schemes are doing some innovative Nation building in the Cayman Islands' - Malcolm Turnbull - Prime Minister. #ausvotes	10000	negative	true
1026	#humanrights #refugees #inequality #stopStateTerrorism by #LNP #Medicare #abc730 #abcnews24 #auspol #ausvotes #qanda https://t.co/vXnlN3Ym5y	10008	negative	false
1027	#FakeTradie is building a new house that he could negatively gear under @AustralianLabor. Stupid ad is stupid. #auspol	10002	neutral	false
1028	In the absence of Abbott 'terror' warnings; we now have Turnbull &amp; Co #Brexit warnings! #auspol #ausvotes  &lt;Yawn&gt; https://t.co/MdrwR3Z7tp	10016	negative	false
1029	Victorian Labor Rolling out this Schools initiative just in time for #Election2016, brilliant.  #springst #auspol https://t.co/dJWrZsmH0l	10010	negative	true
1030	Pls RT if you also want @barriecassidy to pursue #ScoMo for answers about #Parakeelia on #insiders. TY! https://t.co/M0hTYUgXko #AUSpol	10000	neutral	false
1031	Bill Shorten wants to be PM for ALL Australians. Not just the Fortunate Few (who can afford Mossack Fonseca fees ;) ) #Auspol #Election2016	10006	positive	false
1032	That's the problem, these people clearly lack any real understanding of what marginalisation is all about #ausvotes @ScottMorrisonMP	10006	negative	false
1033	Labor has positive plans — Labor will ensure that Australians get high-quality education: Shorten. #LeadersDebate #ausvotes	10010	positive	false
1034	Liberals so embarrassed about how Malcolm ? is treating young people, they decided to skip uni today. #ausvotes2016 https://t.co/b7U5M35rjC	10006	negative	false
1035	NBN wasn't on election agenda. It is now! So slow like this LNP Govt. Use police to their political agenda. FAIL #Insiders #auspol #NBNGATE	10015	negative	false
1036	Challenged by @TonyHWindsor, Barnaby Joyce seeks to move public service from Canberra to Armidale! https://t.co/BASKwP484D #ausvotes	10001	neutral	false
1037	Labor has positive plans for our schools, to defend Medicare and for jobs #ausvotes #peoplesforum  https://t.co/iUbtZQL6zn	10010	positive	false
1038	Every time Shorten curls his lip+spits the words Business, Miners and Big End of Town we know he is at war #auspol  https://t.co/5XXZ1LIgqb	10003	negative	false
1039	#PissOffBarnaby but first give us back our $670,897 you used for the office https://t.co/N2mdqlwM8P #Parakeelia #ausvotes	10000	negative	false
1040	"This information deserves to be out there, doesn't it?" Bill Shorten on NBN-related raids #ausvotes	10015	neutral	false
1041	#auspol Is this Turnbull’s secret plan to allow same-sex marriage? https://t.co/NUaijW20VZ	10006	negative	false
1042	Reason the LNP/IPA hated CARBON TAX was the Gillard Govt used it to transfer some of the wealth from the wealthy to the rest of us #auspol	10013	negative	false
1043	Disappointed that @TurnbullMalcolm won't show for 450 ppl in his own electorate tonight https://t.co/FMD8c2Qx5K #ausvotes #Wentworth100RE	10019	negative	false
1044	@David_Speers is just adorable. "But Turnbull said he won't privatise Medicare" :)  #LaborLaunch #auspol	10003	neutral	false
1045	Labor’s new #NBN plan is pitch perfect https://t.co/7WkGvnVKs9 Labor’s vision is a comprehensive, well-thought out with no downsides #auspol	10015	positive	false
1046	#auspol #chaos #LNPliars yeah pledge will work like it did last time no cuts to health education pensions ABC SBS https://t.co/3frRn6ieZB	10010	negative	false
1047	"We respect the decision of the British people" says @TurnbullMalcolm But not decision of the Aus people in a plebiscite? #abc730 #auspol	10006	negative	false
1048	#auspol No one would believe then Morrison was a worse treasurer than Hockey! But now many have no doubt he is worse after his only budget	10003	negative	false
1049	Real Wages: The Abbott/TURNBULL LNP Government's FALLS are the worst since - at least - 1940s!! #auspol #ausvotes https://t.co/0xepycDhhI	10001	negative	false
1050	Bill: Mr Turnbull should unfreeze the GP rebate, reverse his very harsh cuts to bulk-billing incentives, blood tests &amp; X-rays #ausvotes	10003	neutral	false
1051	? VOTE LNP OUT ? ROSS GREENWOOD:  ALARM BELLS SHOULD BE RINGING  OVER CHANGES TO SUPERANNUATION.  #auspol https://t.co/6741l3JjHV	10004	negative	false
1052	For the tragedy of the NBN, Turnbull must go https://t.co/0PwB9zC2QO #auspol #ausvotes	10015	negative	false
1053	Murdoch’s local paper gives a nod to Liberal candidate in its final edition, before staff laid off. Jobs &amp; Growth eh? No, tax cuts #ausvotes	10002	neutral	false
1054	?? "Malcolm Turnbull 1st Australian PM to host an Iftar in Ramadan" https://t.co/7HAo0clx32 He's seeking #ausvotes :)	10006	neutral	false
1055	Peter Dutton got one bit of the story on refugees wrong, writes Judith Sloan. https://t.co/I3vYLDQwou #ausvotes https://t.co/oTHlWDUEGl	10008	neutral	false
1056	.@TheEllenShow GetUp gives @GregHuntMP a few helpful steers ... #auspol #ausvotes #GreatBarrierReef #climatechange https://t.co/wrb9Us60V5	10013	neutral	false
1057	Santos bankrolls LNP. Black money flowing into LNP coffers. #auspol #ausvotes #FederalICACNow #Corruption https://t.co/FGrW4ihmij	10000	negative	false
1058	#CROOKS #VOTELNPLAST #CORRUPTION #LNP ARE BUYING THIS #ELECTION #DONT LET THEM DO IT #VOTETHEMALLOUT #auspol  https://t.co/MsxZymm3lB	10000	negative	false
1059	Labor plans for unionised surf lifesavers, meals on wheels, St John Ambulance - #CFA first. #auspol #ausvotes https://t.co/D4sgAJbLqt	10006	neutral	false
1060	Rhonda&amp;Judy #waurnponds @SHendersonMP @TurnbullMalcolm #CareLeavers want #redress #Liberals want our votes #ausvotes https://t.co/BSGFqTfCyB	10006	neutral	false
1061	Turnbull.. how dare you pretend sympathy for the RSL ? when your #Budget2016 ?cuts $1,083,000,000 from veterans pension? #AusVotes #AusPol	10003	negative	false
1062	Bowen fronts #ABC730 to answer questions on fiscal responsibility, Morrison dogs it. Are there any LNP MPs who aren't spineless? #ausvotes	10003	positive	false
1063	Labor’s committed to nation-building, we have positive plans that will deliver jobs and infrastructure: https://t.co/L3c9v1ZmbD #ausvotes	10001	positive	false
1064	Misappropriation? #Parakeelia #auspol  #LNP business as usual?  https://t.co/rQhLl1U8NE	10000	negative	false
1065	Who is the better economic manager? Not the LNP say economic experts @independentaus https://t.co/wlRtzzob57 #auspol https://t.co/8eQIWG0BT5	10003	negative	false
1066	@MathiasCormann @billshortenmp  So how does one contact Atwill? Via a seance? #Parakeelia #auspol	10000	neutral	true
1067	We owe it to these workers in the declining coal industry to create #cleanenergy jobs &amp; transition our economy @RichardDiNatale #auspol	10003	neutral	false
1068	Labor's 'imagination' always leads to higher taxes which hurt jobs and growth. #npc #auspol	10002	negative	true
1069	cormann - no barrie it's not $275, it's $273 - prime smart arse fuckwit #ausvotes  #negativegearing #auspol #insiders	10002	negative	false
1070	#ecosystemservices &amp; health and #commonsense down the drain in #LNP Govt #ausvotes #auspol2016 #sustainability https://t.co/cQsuaZZCxY	10013	negative	false
1071	.@iwantmynbn wont be competitive much longer after @TurnbullMalcolm destruction of the #nbn. Business future looks bleak #auspol #ausvotes	10015	negative	false
1072	Cory Bernardi furious Malcolm Turnbull 'implied Coalition MPs are homophobic' #ausvotes https://t.co/BnzVC6Q31d	10006	neutral	false
1073	"The only way the WestConnex can be stopped is with a decision of the NSW Government," @AlboMP #ausvotes	10014	neutral	false
1074	"We have two parties that are failing to transition Australia to the #cleanenergy economy," says @RichardDiNatale  #auspol	10013	neutral	false
1075	“We are determined to make sure every child has a great education and a great teacher” - @TurnbullMalcolm #ausvotes https://t.co/IHwunPb41L	10010	neutral	false
1076	#IPA explodes at Liberal plans for retrospective Super changes while journos #abcnews obsess over local preferences. Policy too hard #auspol	10004	negative	false
1077	Who caused the debt crisis? @LiberalAus #ausvotes #auspol #lnpfail #putlnplast #sackhunt #sackdutton #election https://t.co/4H0Ba5Ub8u	10003	negative	false
1078	@chrismurphys Just imagine if the Nation elected a FAKE @TonyAbbottMHR in 2013 we may have #NBN FTTH, REAL #climatechange policy. #ausvotes	10013	negative	true
1079	"We would like to see the modelling... Can we have a guarantee electricity prices would not rise under the ALP policy? @GregHuntMP #ausvotes	10019	neutral	false
1080	.@TurnbullMalcolm says the coalition is prepared for the 'uncertainty' of the global environment #Brexit #ausvotes https://t.co/vDUHrfCnZA	10003	neutral	false
1081	.@MathiasCormann says #Parakeelia "like any company has to comply with all relevant laws" and will continue to do so #ausvotes	10000	neutral	false
1082	LNP demonstrating contempt for the electorate, they do this while in caretaker mode. #auspol #Libfilth #medicare https://t.co/DCLpCSfTLR	10005	negative	false
1083	Turnbull can't even control his ppl for one day let alone though a plebiscite #SSM #ausvotes https://t.co/OTLKIw6WUe	10006	negative	false
1084	Secret Recording: Larry Marshall blames govt for #CSIROcuts to #ClimateScience #LNPfail #ausvotes https://t.co/w0itWa1MvE via @RadioNational	10012	neutral	false
1085	.@GChristensenMP @TurnbullMalcolm concerned #asylumseekers may take jobs of local #457visa workers #auspol #ausvotes https://t.co/18yl2Pf990	10001	negative	true
1086	Coal kills coral - put Turnbull on the slagheap #VoteForTheReef July 2 #auspol #ausvotes	10013	negative	false
1087	.@amworldtodaypm Did @cpyne suggest u vote Lib/@AustralianLabor over @Nick_Xenophon for reliable govt? Duopoly over democracy, eh? #ausvotes	10000	negative	false
1088	The Turnbull Government are heads in sand on #climatechange as exemplified by #reefgate censorship, #CSIROcuts #leadersdebate #ausvotes	10012	negative	false
1089	@SkepticSA There'll be no royal commission into banks under a government I lead @TurnbullMalcolm #ausvotes	10000	neutral	false
1090	Turnbull-Abbott values in #ausvotes : Paying $55 mill for 4 refugees not to live in Cambodia = good Calling Trump mad = national disgrace	10008	negative	true
1091	#auspol  #Election2016  Turnbull on news making out   offshore detention  cost are his money Hey turnbull its $2 billion  taxpayers  money	10008	negative	false
1092	ooops, someone has forgotten to program the answer to Parakeelia into Cormann #auspol	10000	negative	true
1093	Great! LNP OFFERS toasters to Australia's small businesses  #auspol https://t.co/hLZFBvh6Di	10003	negative	true
1094	.@bigdog1169 @9NewsAUS Rubbish. Why does everyone believe the myth that Labor are bad economic managers? The evidence is otherwise.#auspol	10003	positive	false
1095	#Parakeelia It's not a native Australian bird. It's how the govt rips us off! #auspol #ausvotes https://t.co/vT7zOsp9RY	10000	negative	false
1096	Voting for Turnbull - You'll need richer parents #ausvotes https://t.co/72HOgC06B1	10006	negative	true
1097	@TonyAbbottMHR forgets he was born in England #Brexit #ausvotes  https://t.co/DOUFLAajtR	10003	neutral	true
1098	#ausvotes Insulting migrants in a country that imports 300,000 p.a. isn't good policy, but when has the LNP ever had a good policy?	10008	negative	false
1099	Government underestimates numbers affected by super changes new survey results show @cpaaustralia #ausvotes #auspol https://t.co/Z8FpBzPQMD	10004	neutral	false
1100	Why does an education Australia threaten the LNP? @ABCFactCheck #auspol	10010	negative	false
1101	.#auspol .#ausvotes @wrst500 @australian Labor are fiscal simpletons - they have no experience with "real money", only debt!	10003	negative	false
1102	Pull the other one. #Parakeelia not a Liberal Party "profit centre" for laundering public funds? https://t.co/cwxLNMjKEB via @smh #auspol	10000	negative	false
1103	#auspol  #Election2016  #whyidontvoteliberal  As usual very little detail in costing You just have to trust  them https://t.co/AuIwtSCyiS	10003	negative	false
1104	Remember the last ALP gov adopted most of LNP abuse of #unemployed and extended this to sole parents PWD and mature age. #auspol #ausvotes	10001	negative	false
1105	After weeks of defending his dumb, expensive, pointless plebiscite, Turnbull has devised a new strategy... #ausvotes https://t.co/LF3zPGBhzz	10006	negative	false
1106	@SandraEckersley @Magpie1954nBird but @billshortenmp was relaxed about a SSM plebiscite #auspol	10006	neutral	false
1107	The love-fest between the Libs and Medicare will continue. @TurnbullMalcolm is a bold-faced liar. #auspol https://t.co/yHY1VSPyac	10005	negative	false
1108	PM repeats #hockey's #neggear claim #turnbull #18578 https://t.co/1d0spIbQsQ #auspol ? https://t.co/Ie4kvw0YDV #election2016 #theDrum	10002	negative	false
1109	Labor wants to make it easier for international investors to buy Aussie farms. Are they serious? #ausvotes #auspol https://t.co/0ScWAT42BH	10018	negative	false
1110	1000s of public service casuals thrown Labor lifeline https://t.co/OaLj6PXH5Z via @brisbanetimes Libs love casuals, easy to sack #Auspol	10001	negative	false
1111	#pmagenda #auspol @vanbadham Government eyes massive Medicare health privatisation - The West Australian https://t.co/RbAoDoAUgH via @Yahoo7	10005	neutral	false
1112	@chrismurphys Just imagine if the Nation elected a FAKE @TonyAbbottMHR in 2013 we may have #NBN FTTH, REAL #climatechange policy. #ausvotes	10015	negative	true
1113	Speaking architecture in the Tropical world and @TurnbullMalcolm city plan in #townsvilleshines #ausvotes https://t.co/4UWPoRyVKE	10014	positive	false
1114	Shorten: A Labor government will not sell Australia Post or ASC. #ausvotes	10003	neutral	false
1115	.@ChrisOgilvieSnr @TurnbullMalcolm Funding MUST be restored to #OurABC, it's a bulwark of our democracy AND get the IPA out of it!#auspol	10003	negative	false
1116	Liberals want Australians to live on credit. #NegativeGearing #HECSDebts #NoMedicare #NoSuperIncreases  #Auspol	10005	negative	false
1117	@BridgetOFlynn and Libs/Nats as usual, cut the solution !! Turnbull Govt are shutting down helplines, &amp; women's shelters #AusVotes #AusPol	10006	negative	false
1118	MINING IS NOT AN ISSUE IN NEW ENGLAND :Joyce @StopShenhua #ausvotes https://t.co/pXhmxx9jLi	10019	neutral	false
1119	How the money flows to LNP. https://t.co/0xUY7UZPnA Wouldn't pass an esky test let alone a pub. #auspol #Parakeelia	10000	negative	false
1120	Days after Morrison said deregulation WOULD NOT HAPPEN under a LNP govt. MT wants to deregulate Uni Fees #ausvotes https://t.co/z9PBQxq0HY	10011	negative	false
1121	@TurnbullMalcolm has lost all credibility on #climatechange. #4Corners #auspol #ausvotes	10013	negative	false
1122	#AFP up to their necks in #Corruption and political grandstanding. Put LNP last &amp; help clean up the filth #ausvotes  https://t.co/JXzQP2xKPP	10000	negative	false
1123	#LNP is clueless Widening gap between rich &amp; poor in every crisis Go for calm intelligent fairer #Labor #auspol https://t.co/vqgtq6PFNF	10006	negative	false
1124	A tale of two charitable foundations, and a flood of donations to the Liberals. #auspol #ausvotes https://t.co/hZuAplu1Az	10000	neutral	false
1125	@leighsales @SabraLane @abc730 Why no analysis of LNP attacks on #Medicare eg copayments, GP freeze, pathology cuts??  #ABC730 #ausvotes	10005	negative	false
1126	More #Greens MPs in lower house means better chance of #closethecamps Vote 1 #Greens in #HoR &amp; Senate #ausvotes2016  https://t.co/HOXMl2IXrt	10008	positive	false
1127	No guarantee of #marriageequality from the Libs. If you care about this issue - the only answer is Labor. #ausvotes  https://t.co/OWLPWXW0pR	10006	positive	false
1128	Only #Labor can put the $$$ back into #Arts and #Science that the #Liberals brutely cut and slashed.... #auspol #ausvotes	10006	positive	false
1129	More analysis on why Turnbull's $50Bn unfunded tax cut won't drive jobs &amp; growth #auspol https://t.co/Y1va9Wkn6j	10003	negative	false
1130	Why AFP pursued nbn invstgtn over others?Turnbull: AFP "take a practical assessment" of the prospects of a successful conclusion #ausvotes	10015	neutral	false
1131	Own a home or investment property? Under labor capital gains tax will increase by 50% #auspol #ausvotes https://t.co/KjKt4u3YMy	10002	neutral	false
1132	When Liberals talk of reducing taxes, they dont mean yours.. Same with the economy #auspol #ausvotes @LaborCoalition https://t.co/6xe9iHVKig	10002	negative	false
1133	How many of the 12,000 have been settled @JulieBishopMP? Grass grows faster than LNP. #auspol #ausvotes @SenKimCarr https://t.co/7bjsmjmRHT	10008	negative	true
1134	Di Natale: The investment of 6 submarines is still a very significant investment. #ausvotes	10016	neutral	false
1135	Things the #Turnbull #LNP Govt thinks #Aus can't afford: #education #Medicare #humanrights #VoteWisely #ausvotes	10010	negative	true
1136	@StopShenhua  Tamworth forum shows rural nsw is fed up with LNP corruption mining industry #ausvotes https://t.co/VihlAS8JKh	10019	negative	false
1137	Bloody #Refugees Flee persecution Come here Rebuild lives Learn English Get jobs Work hard Pay taxes Bloody #refugees. #Dutton #ausvotes	10001	negative	true
1138	@spacebungle @LiberalAus Say no to #WestConnex gov funding: spend the $10b on public transport #auspol #nswpol https://t.co/zML1FVyHgc	10014	neutral	false
1139	.@m_brisso "Your big committment is a $50bln corporate tax cut but you say you can't afford $37bln for schools" #ausvotes @ScottMorrisonMP	10010	neutral	false
1140	Shorten: A Labor government will not sell Australia Post or ASC. #ausvotes	10000	neutral	false
1141	#LNP agenda - cuts to the #ABC to make it (#Murdoch) better, because cuts always make things better! #ABC #auspol https://t.co/8J8eKU2lPG	10006	negative	false
1142	Want cuts to services to pay for tax cuts for big companies? Vote Liberal Party! #howToVoteStupid #ausvotes	10002	negative	true
1143	#Greens have a stroke of thought....having Asylum Seekers processed offshore in Malaysia &amp; Indonesia. #auspol https://t.co/31sCCHvE63	10017	neutral	false
1144	Someone is worried about his seat #fraudband #DumpDutton #Dickson #ausvotes https://t.co/CyTe7UpkUX	10015	negative	false
1145	#auspol #smokescreen meanwhile Turnbull is going to privatise Medicare https://t.co/PPquBU5V8n	10003	negative	false
1146	@PutLaborLast  #VOTELNPLAST THEY DON'T CARE FOR THE #DISABLED,#ELDERLY, AND #TAFECOLLEGE #ausvotes  #auspol2016 #Election2016  #LNPSUXXXXXX	10006	negative	false
1147	Only #Labor can put the $$$ back into #Arts and #Science that the #Liberals brutely cut and slashed.... #auspol #ausvotes	10012	positive	false
1148	I'm voting Labor for Climate Action and Renewable Energy. #auspol #ausvotes https://t.co/wspetJmbjo	10013	positive	false
1149	Where would Australia be without any arts funding? Liberal party wants to find out. Vote @TheArtsParty above to #saveTheArts this #ausvotes	10003	negative	false
1150	This is what I think of when @TurnbullMalcolm promises not to privatise #Medicare if he's elected #auspol #ausvotes https://t.co/3wkmJtOa24	10003	neutral	false
1151	@LiberalAus no cuts to health, education, no change to pensions or cuts to the ABC. Trust the Medicare promise? You must be joking #ausvotes	10005	negative	false
1152	Victoria is warning of the impact of a Turnbull government on #Medicare https://t.co/jMHOkiJ5ui #ausvotes #springst	10005	neutral	false
1153	Medicare, marriage equality, NBN. Some things to think about before voting tomorrow. Always #PutLNPLast #ausvotes	10005	negative	false
1154	Asked Shorten how he can guarantee marriage equality within 100 days considering uncertain Senate. "I'm very persuasive," he said. #ausvotes	10006	neutral	false
1155	"What Labor is doing is seeking to attack the integrity of the Australian Federal Police" @TurnbullMalcolm on NBN Co raids #ausvotes	10015	neutral	false
1156	Use need the fixer to sort this boat problem.. #28 turn backs' is 28 more than 'we stopped the boats' Morrison and Spud claimed!! #auspol	10008	negative	false
1157	.@billshortenmp says he wouldn't "hive-off" shipbuilding work - promised to SA - to other states if elected #ausvotes @abcnews	10016	neutral	false
1158	"a remarkable strategy by Hunt: he has effectively steered an #ETS into Australia’s response to climate.." https://t.co/R5XENfqQ7r #Ausvotes	10013	neutral	false
1159	@SpudBenBean  Medicare is not in the Governments hands. Its in the publics hands. We pay for it. We own it. Not Liberal Govts #auspol	10005	negative	false
1160	Turnbull's plebiscite is looking more &amp; more like an expensive act of deception &amp; a bigots free-for-all  https://t.co/BtHAsOEQzG #ausvotes	10006	negative	false
1161	#LockOnWithMe 23rd Jun  #Parliamentary protest #inequality #stopStateTerrorism by #LNP  #abc730  #auspol #ausvotes https://t.co/YZHbNR9k5k	10000	negative	false
1162	@BreakfastNews #ETS will raise the cost of bricks concrete steel &amp; glass. #LandTax is climbing. Both ALP &amp; LNP forsee raising #CGT.#Ausvotes	10013	neutral	false
1163	?Refuses to fund #Gonski for Aussie illiteracy  no surprise  ? PM backs Dutton on illiterate refugees  https://t.co/jrFIXwrEDz #ausvotes	10008	negative	false
1164	Never been a better time. Next LNP ad set in Manus Island https://t.co/FhV3Uxyua3 #faketradie #ausvotes  https://t.co/XwaQQuledg	10008	negative	true
1165	Innovative agile #LNP Sure have a plan for an advanced Oz: Please vote wisely. #ausvotes #auspol #NBN https://t.co/1XSk8r5JNT	10015	neutral	false
1166	.@TurnbullMalcolm on #Kenbi history: "Trauma and suffering cannot be denied and today we acknowledge those injustices." #ausvotes @abcnews	10007	neutral	false
1167	#auspol #chaos #LNPliars yeah pledge will work like it did last time no cuts to health education pensions ABC SBS https://t.co/3frRn6ieZB	10003	negative	false
1168	All I'm saying is that during the last GFC you didn't have a Turnbull government. #ausvotes https://t.co/VLkXtom6Gz	10003	neutral	false
1169	#GreatBarrierReef could be beyond repair within five years, scientists say. Vote #Greens16 for the Reef. #ausvotes https://t.co/bgUsFlxQPo	10013	positive	false
1170	#ausvotes No further proof needed of Shorten's firm intention to #StopTheBoats #auspol https://t.co/Kq6VWLFZVM	10008	neutral	false
1171	Shorten effectively confirms his opponents' worst depiction of him with ALP's economic plan: @markgkenny  https://t.co/jDe0J3hDqz #ausvotes	10003	neutral	false
1172	If anyone thinks these #AFPRaids are anything but a way to scare any future whistle blowers against #LNP lies are fooling themselves #auspol	10000	negative	false
1173	Is that why tax evasion is okay under the LNP Mr Turnbull, former director of mossack fonseca? #ausvotes	10000	negative	false
1174	@billshortenmp and @Bowenchris both don't  know the tax rates. No economic credibility #auspol	10002	negative	false
